"Label","LOAN","MORTDUE","VALUE","YOJ","DEROG","DELINQ","CLAGE","NINQ","CLNO","DEBTINC"
"1",18700,39441,71345,11,0,4,132.83675752,0,13,27.691648158
"0",18700,69954,104510,10,0,0,211.24331121,2,13,33.549858765
"0",18700,11886,63762,0,0,0,315.2604995,0,5,39.675833586
"0",18700,47903,63933,3,0,0,120.41804194,1,17,32.977596653
"0",18700,136790,178135,12,0,0,246.95441969,0,21,30.11861356
"0",18700,99003,162566,NA,1,NA,252.26379877,NA,23,39.209039167
"0",18700,63990,94035,9,0,0,NA,0,14,25.783356591
"0",18700,110292,132953,7,0,0,105.4248876,0,14,30.552752321
"0",18700,50354,79011,1,NA,1,290.82702957,1,10,35.139034361
"0",18700,68196,89641,0,2,1,112.97604123,1,26,34.414621628
"0",18700,93210,109980,7,0,0,145.48592651,2,20,22.496235519
"1",18700,70562,91223,27,0,2,112.71036806,4,35,64.272476898
"0",18700,66197,83151,12,0,2,157.94598178,0,14,29.349485795
"0",18700,66891,94454,0,0,0,160.71128201,3,20,32.784193505
"1",18700,66003,82410,0,1,0,85.77380757,1,23,51.517385302
"0",18700,45365,71853,7,0,0,98.456484436,3,15,41.388747587
"0",18700,59929,89526,0,0,0,64.454725278,0,22,35.087348647
"0",18700,87958,114696,20,0,0,301.9122949,0,17,24.415219692
"0",18700,118208,130216,14,0,0,190.95732454,0,17,40.748234633
"0",18700,39821,60672,26,0,0,243.86876302,0,14,23.35928056
"0",18800,110098,120662,0,0,0,122.16982106,1,21,39.322315408
"0",18800,77025,103322,8,0,0,87.133722098,0,15,33.405896838
"0",18800,70102,99841,10,0,0,68.168572872,0,16,32.853794362
"1",18800,67666,167619,14,0,0,135.95180823,1,11,47.590528653
"0",18800,166737,199303,9,0,0,270.88268753,1,38,25.532128787
"1",18800,73396,137076,18,0,1,163.59204517,4,20,40.375372412
"0",18800,96272,163250,2,0,0,204.49258593,1,19,37.868355391
"0",18800,98582,122597,1,0,0,307.52479033,1,20,39.394168925
"0",18800,7739,65181,0,0,0,315.23089754,0,6,37.983557776
"0",18800,66562,90325,0,1,1,112.90326219,2,25,33.162271481
"1",18800,63836,87000,8,2,1,110.56666667,2,33,NA
"0",18800,102120,165302,NA,0,NA,274.11292609,NA,24,40.105029842
"0",18800,91731,125902,24,0,0,276.7274249,2,16,32.294304005
"0",18800,22782,60590,8,0,0,198.87639548,0,13,30.329929987
"0",18800,88828,116683,6,0,0,141.84139798,1,20,21.679278339
"0",18900,127269,203737,14,0,0,206.20003676,0,21,36.272858359
"0",18900,NA,49442,2,0,0,76.571848001,1,9,38.8759867
"0",18900,87081,115165,13,0,0,120.46218617,1,8,34.400376562
"0",18900,83474,104133,4,0,0,109.9887849,1,24,38.864019539
"0",18900,34583,59247,15,0,0,89.340627109,0,17,39.990188361
"0",18900,91784,117626,21,0,0,280.1234728,0,16,25.67302186
"0",18900,87657,117577,9,0,0,142.46649495,2,19,39.96618165
"0",18900,154563,198790,7,0,0,NA,1,15,29.47261446
"1",18900,51075,78045,2,1,5,74.091196034,1,15,42.198282202
"0",18900,39727,68477,11,0,2,134.27984227,0,22,40.42119971
"1",18900,17800,40798,6,2,0,167.46666667,2,16,NA
"0",18900,68315,98175,14,0,0,161.33333333,0,28,NA
"0",18900,127559,154545,NA,0,0,216.66951535,0,18,36.915878204
"0",18900,55238,112776,16,0,0,251.54939236,0,19,25.769499901
"0",18900,123206,205608,4,0,0,201.30237176,0,17,27.527502021
"1",18900,NA,75252,NA,NA,NA,NA,NA,NA,42.919604974
"0",18900,100416,161147,1,0,0,216.09704957,1,18,38.460499883
"0",18900,44605,65489,15,0,0,189.00845586,0,23,38.57108327
"0",18900,69325,102438,NA,2,1,222.65227491,2,13,43.524097796
"1",18900,61429,84990,8,3,1,166.17939921,2,64,40.436704805
"0",18900,101289,127485,0,0,0,319.25081591,0,19,42.723232206
"0",18900,52640,113391,16,0,0,257.52379662,0,19,27.792323705
"0",18900,103130,120119,7,0,0,292.7517427,1,19,30.681688914
"0",18900,64290,87837,2,0,0,309.00545799,3,15,42.168358483
"0",18900,82537,117610,16,0,0,233.84853474,5,30,39.064892967
"0",19000,52157,157459,19,0,0,248.72353316,0,28,21.92019846
"0",19000,62356,92299,0,0,0,60.294143175,0,23,34.816959504
"0",19000,7524,28639,NA,0,0,60.328252745,1,18,42.358461482
"0",19000,43479,78631,1,NA,1,301.40369147,1,10,38.253096875
"0",19000,172108,195892,10,0,0,276.76334062,0,38,24.475689897
"0",19000,130291,168187,3,0,0,140.68934288,0,20,24.788150207
"0",19000,167104,200184,9,0,0,256.64834362,0,38,23.668678492
"0",19000,22236,169461,7,0,0,296.08019369,0,27,27.640018057
"0",19000,75673,100335,8,0,0,93.159544907,0,16,33.518480526
"0",19000,107199,132723,7,0,0,91.371931685,0,13,31.442611616
"0",19000,57429,86250,5,NA,NA,175.5,NA,16,NA
"0",19000,47400,80000,12,0,0,95.366666667,1,10,NA
"0",19000,43074,75700,NA,NA,NA,NA,NA,NA,NA
"0",19000,122000,158000,2,NA,1,374.03333333,NA,52,NA
"0",19000,145800,190300,13,NA,NA,109.66666667,1,24,NA
"1",19000,42000,64000,9,0,0,30.466666667,3,8,NA
"1",19000,64758,119780,19,0,4,349,0,20,NA
"1",19000,46300,72000,5,1,1,215.03333333,6,24,NA
"1",19000,171106,2e+05,9.8,3,0,153.16666667,0,26,NA
"1",19000,93050,118000,1,0,0,40.566666667,0,10,NA
"0",19000,104176,165086,NA,0,NA,254.74248035,NA,24,39.613205573
"1",19000,105200,130000,5,1,0,237.43333333,1,27,NA
"0",19000,165988,217000,13,0,0,214.03333333,1,32,NA
"1",19000,100670,122581,10,0,NA,81.252547416,0,27,41.863631054
"1",19000,24658,47027,19,0,0,159.10522518,4,31,53.548195849
"1",19000,15100,23200,3.2,1,1,64.9,3,21,NA
"0",19000,105729,172555,6,0,0,216.43903593,4,23,41.046748124
"0",19000,42488,65636,7,0,0,90.676444354,3,14,42.226716481
"0",19100,51994,66467,7,0,0,100.18188768,3,15,41.155082612
"0",19100,31442,57151,16,0,0,100.03263589,1,17,39.907041625
"0",19100,105111,176829,6,0,0,211.40033751,4,24,41.413123846
"0",19100,46406,64413,16,0,0,285.72525765,0,22,30.774536167
"0",19100,129111,197592,12,0,0,207.15517384,0,21,36.141777843
"0",19100,48730,115967,15,0,0,264.91508429,0,19,25.40820478
"0",19100,58453,76731,15,1,0,203.14107643,1,21,36.228729628
"0",19100,22094,61820,5,0,0,201.13547773,0,13,28.888876198
"0",19100,73217,93033,1,2,1,113.69456607,2,26,36.384163815
"0",19200,68902,98737,1,0,0,166.81657408,4,19,33.035075976
"0",19200,54483,81690,16,0,0,198.70251643,0,21,37.749426528
"1",19200,62334,91300,8,0,1,92.333333333,4,13,NA
"0",19200,73339,95426,1,0,0,169.97974973,4,19,33.299295759
"0",19200,101641,160839,NA,1,NA,260.83499293,NA,23,37.123604306
"0",19200,83591,109772,4,0,0,101.49881202,1,25,37.077041528
"0",19200,96401,115545,7,0,0,128.71451378,1,20,22.187289994
"0",19200,153722,199812,13,NA,NA,121.94291622,0,24,29.802859083
"0",19200,65206,13933,7,NA,NA,57.59183135,0,16,42.50243535
"0",19200,62215,76573,18,0,0,199.87564576,1,21,36.02366277
"0",19200,32417,97000,6,0,0,130.86666667,0,15,NA
"0",19200,57728,96552,0,0,0,80.602363108,0,23,37.508103137
"0",19200,24430,128837,9,0,0,355.79841245,1,10,41.147749222
"0",19200,31307,60202,18,0,0,170.5812991,1,20,35.600544953
"1",19300,109000,135000,3,0,0,98.433333333,13,14,NA
"0",19300,83141,112096,15,0,0,255.78828901,5,31,35.514487999
"0",19300,84425,119351,15,0,0,238.66869708,4,31,38.298278157
"0",19300,50554,76140,9,2,0,78.276625282,3,27,36.026904369
"0",19300,53710,78082,5,NA,NA,114.14269623,0,7,36.991343492
"0",19300,148542,195791,12,NA,NA,110.32763507,0,23,30.536610591
"0",19300,73668,89061,0,2,1,113.45356121,2,25,33.498815377
"0",19300,31950,53814,17,0,0,178.45963721,1,20,37.134712329
"1",19300,27747,43740,7,1,0,167.65798082,1,16,35.086070551
"0",19300,76807,103026,13,0,0,169.24875269,0,27,34.876358722
"0",19300,99714,126965,0,0,1,301.75357401,1,20,43.290941693
"1",19300,152000,182000,1,NA,NA,NA,NA,NA,NA
"0",19300,39926,101208,4,0,0,140.05163825,0,14,31.545694154
"0",19300,33970,102792,6,0,0,145.02024526,0,14,31.874217469
"0",19300,98769,121140,0,0,1,313.92451539,0,20,43.085543048
"0",19300,146465,192854,13,NA,NA,110.64880682,1,23,29.975576027
"0",19300,91004,116827,6,0,0,163.28211809,1,20,20.206032584
"0",19300,51580,83518,13,0,0,89.525931995,0,9,7.1484132133
"1",19300,96454,157809,3,0,0,1168.2335609,0,0,40.206138263
"0",19300,72752,106084,11,0,0,193.7070998,1,13,30.686105632
"0",19400,39928,106271,6,0,0,129.17827724,0,14,31.922154922
"0",19400,45036,78900,NA,NA,NA,NA,NA,NA,40.023967978
"0",19400,63508,12414,5,NA,NA,64.407604619,1,16,40.570169157
"0",19400,167450,200902,9,0,0,264.69798241,1,37,25.630798735
"0",19400,51360,76100,1,0,0,222.83211812,0,11,36.263336197
"0",19400,39334,103578,6,0,0,127.5305161,0,15,31.367627185
"0",19400,53000,82800,18,0,0,206.96666667,1,22,NA
"0",19400,109812,172705,5,0,0,204.10541489,3,23,43.338407206
"0",19400,110745,173474,6,0,0,217.40670533,4,23,42.220407153
"1",19400,86219,126904,0,0,0,NA,0,0,34.480849784
"1",19400,178000,219300,12,0,0,214.36666667,0,26,NA
"0",19400,52677,80424,9,2,0,65.847530367,2,28,34.950823101
"0",19400,71515,100771,NA,1,1,223.17108437,2,13,40.705043705
"0",19500,94543,127718,11,NA,NA,132.40785557,NA,24,30.85706709
"1",19500,100077,122352,3,0,0,58.861027463,0,9,38.121518334
"0",19500,51333,77732,NA,NA,NA,NA,NA,NA,37.398316563
"0",19500,92663,152627,3,0,0,106.7126279,0,16,35.367656803
"0",19500,98718,122659,0,0,1,324.25708383,0,20,42.546020912
"0",19500,88909,140092,13,0,0,163.56250439,1,25,33.005016664
"0",19500,9475,30000,0,1,0,33.466666667,2,4,NA
"0",19500,105000,138375,12,0,2,219.13333333,0,25,NA
"1",19500,50000,89100,7,2,1,86.233333333,4,25,NA
"1",19500,47000,70000,15,0,0,220.16666667,5,21,NA
"0",19500,8861,170687,23,0,0,76.788495476,2,20,31.584002863
"0",19500,58474,89240,6,NA,NA,172.87214555,NA,15,38.823782794
"0",19500,52080,89913,12,0,0,110.76030661,0,9,4.337283357
"0",19500,58638,13930,4,NA,NA,69.005027135,0,16,42.50002486
"0",19500,48835,72566,9,0,0,191.27539659,1,42,39.612425643
"0",19500,10506,70945,NA,0,0,247.79199149,0,22,39.755605133
"0",19500,100446,121516,0,0,0,306.11110407,1,20,43.021823381
"0",19600,64000,90000,9,0,0,195.8,2,19,NA
"1",19600,117646,149975,4,0,0,114.21361486,1,12,31.222802648
"1",19600,94419,123705,19,NA,2,92.739380404,0,22,84.379034083
"0",19600,55169,86203,18,0,0,223.60332921,1,22,33.755272795
"1",19600,109500,136000,12,2,0,183.96666667,3,32,NA
"0",19600,33284,61824,14,0,0,119.47307291,1,17,37.784523666
"0",19600,53662,80055,6,NA,NA,99.085542373,0,8,37.518297806
"0",19600,49984,84519,12,0,0,92.811333225,0,10,7.6140654223
"0",19600,85984,112721,18,0,0,239.13779406,4,31,36.031180289
"0",19600,128876,162994,2,NA,1,382.31221703,NA,52,36.06796344
"0",19700,33529,61209,17,0,0,112.15874119,0,18,40.725296117
"0",19700,49793,113200,16,0,0,251.10419791,0,19,25.033745755
"1",19700,62351,84624,0,1,0,88.126516775,1,22,54.241334737
"0",19700,93040,113362,6,0,0,135.81385685,3,21,19.704394465
"0",19700,32989,75950,9,0,0,283.1,0,19,NA
"0",19700,23921,134867,9,0,0,374.1271833,0,10,38.865655196
"0",19700,60999,89841,0,0,0,82.103881006,0,22,36.279990349
"0",19700,5700,24457,NA,0,0,60.156329912,1,19,41.363878281
"0",19700,105135,147353,11,0,2,225.69612759,0,24,43.009650533
"0",19700,70709,97394,0,0,0,94.860466383,0,17,25.556707636
"1",19700,139534,172125,0,0,0,101.94351853,6,17,32.761083981
"0",19700,19349,133226,9,0,0,342.31635733,1,9,40.147908351
"0",19800,73557,95770,0,0,0,70.029159184,0,17,25.596617373
"0",19800,56745,83146,11,0,0,85.253619221,0,10,7.8621936317
"0",19800,51454,68073,1,0,0,130.97479082,0,17,32.304944123
"0",19800,47488,77916,NA,NA,NA,NA,NA,NA,37.308246697
"0",19800,99137,121781,4,0,1,302.1278732,1,20,39.510628341
"0",19800,13830,85587,20,0,0,229.51829511,3,40,35.311065856
"0",19800,63701,14609,4,NA,NA,62.359738199,1,17,41.874197914
"0",19800,65021,95188,1,0,0,73.081337497,0,16,27.442542523
"0",19800,69174,95154,6,0,0,59.459256192,0,16,31.254821634
"0",19900,90966,154351,4,0,0,103.97544215,0,17,35.405919939
"0",19900,128219,162012,1,NA,0,374.02376692,NA,52,37.888166956
"0",19900,168732,224270,12,0,0,217.63725461,0,32,41.549331297
"0",19900,64620,91504,6,NA,NA,178.57486595,NA,16,37.725801189
"0",19900,45748,82516,NA,NA,NA,NA,NA,NA,39.313878015
"0",19900,96435,130019,27,0,0,274.2825562,3,16,32.469202654
"0",19900,132878,199172,14,0,0,197.92380603,0,22,35.330603966
"0",19900,25589,90051,8,0,0,138.99051437,0,20,30.271092445
"1",19900,93619,130000,9,2,5,210.96666667,2,18,NA
"0",19900,170947,222227,13,0,0,220.0164639,1,31,42.235796358
"0",19900,68830,107598,10,0,0,202.93419537,2,13,30.957516266
"0",19900,4641,23636,NA,0,0,63.535254747,1,19,40.442378233
"0",19900,16232,70592,NA,0,0,242.36540259,0,22,39.446251418
"0",19900,74193,94078,7,0,0,81.414351704,0,15,32.033550455
"0",19900,78142,102085,12,0,0,160.36703279,0,27,34.099757111
"0",20000,59936,12737,5,NA,NA,63.395400361,0,17,40.446579317
"0",20000,38955,80680,8,0,0,295.3007793,0,18,40.390956012
"0",20000,9647,31920,0,1,0,24.686231454,1,3,28.94036033
"0",20000,43087,61438,14,0,0,276.56241531,0,20,29.295178776
"0",20000,99000,140000,NA,NA,NA,NA,NA,NA,NA
"1",20000,72000,103000,0.5,0,0,174.3,3,23,NA
"0",20000,170706,224233,11,0,0,207.03468454,0,32,41.102489224
"0",20000,46775,70236,9,0,0,179.08237426,1,41,40.430695412
"1",20000,68958,99875,11,1,1,117.66666667,0,23,NA
"1",20000,NA,115750,NA,0,2,132.53333333,0,10,NA
"1",20000,71254,109200,10,NA,NA,NA,NA,NA,NA
"1",20000,27900,NA,21,NA,NA,NA,NA,NA,NA
"1",20000,145500,194000,4.5,0,0,67.9,5,5,NA
"1",20000,125000,165000,2,0,0,314.5,0,30,NA
"1",20000,73400,94000,9,0,0,270,2,14,NA
"0",20000,99300,139150,10,0,0,162.36666667,1,23,NA
"0",20000,69742.61,180000,11,0,0,366.3,1,17,NA
"0",20000,59964,1e+05,8,NA,1,106.83333333,2,18,NA
"0",20000,NA,90000,8,0,0,181.7,1,16,NA
"0",20000,30000,46500,5,1,NA,127.6,NA,11,NA
"0",20000,79741,117600,10,0,0,291.16666667,2,17,NA
"0",20000,55746,105230,16,0,3,282.06666667,1,36,NA
"0",20000,85704,94200,2,1,0,123.9,0,20,NA
"0",20000,NA,73800,4,0,0,404.76666667,0,24,NA
"0",20000,125000,162975,7,0,0,178.53333333,0,38,NA
"0",20000,13316,50150,26,0,2,214.03333333,0,25,NA
"0",20000,32000,56373,1,0,0,113.56666667,1,17,NA
"0",20000,126324,171450,26,NA,5,329.56666667,1,28,NA
"0",20000,NA,64928.84,8,0,0,122.66666667,2,5,NA
"0",20000,66820,1e+05,5,0,0,217.26666667,1,13,NA
"0",20000,56135,93234,18,0,0,630.03333333,1,24,NA
"0",20000,81800,106600,24,NA,1,313.76666667,1,43,NA
"0",20000,61843,95595,14,0,0,135.96666667,0,14,NA
"0",20000,49034,98250,2,0,4,167.36666667,0,47,NA
"0",20000,74368,105000,NA,0,0,180.6,2,25,NA
"0",20000,145000,117500,5,0,0,96.4,3,34,NA
"0",20000,56683,90600,2,0,0,155.2,1,22,NA
"0",20000,135631.66,177000,8,0,0,321.63333333,0,17,NA
"0",20000,NA,128042,0,0,0,314.53333333,3,21,NA
"0",20000,29400,52000,NA,0,0,219.13333333,0,13,NA
"0",20000,132436,180000,22,0,0,221.16666667,1,24,NA
"0",20000,83205,132000,11,0,0,97.4,3,15,NA
"0",20000,127826,277500,3,0,0,193.8,0,15,NA
"0",20000,39000,62000,6,0,0,170.43333333,2,27,NA
"1",20000,161000,204000,5,3,7,205.93333333,5,25,NA
"1",20000,117820,154000,3,0,0,70.998127341,0,29,NA
"1",20000,60336,132430,25,1,0,258.66666667,1,21,NA
"1",20000,151982,NA,NA,2,5,146.5,1,43,NA
"1",20000,78500,109725,9.8,NA,1,117.66666667,2,30,NA
"1",20000,104000,139900,15,1,1,95.366666667,4,49,NA
"1",20000,16000,87300,28,1,6,232.33333333,1,21,NA
"1",20000,122000,166100,2.6,0,2,206.96666667,1,18,NA
"1",20000,47696.03,112700,16,0,3,123.76666667,0,23,NA
"1",20000,14361,50000,NA,0,1,216.06666667,1,10,NA
"1",20000,143000,185625,1.5,2,3,73.033333333,2,11,NA
"1",20000,21300,308600,2,1,0,274.9,0,30,NA
"1",20000,11000,75000,7,1,3,267.83333333,1,23,NA
"1",20000,116932,138072,19,0,0,171.46666667,2,23,NA
"1",20000,70862,201500,9.3,0,1,290.16670565,1,25,NA
"1",20000,87800,163800,14,2,6,244.06666667,NA,25,NA
"1",20000,86019,94350,3.7,0,1,119.7,0,16,NA
"1",20000,142500,190000,0.2,2,4,313.53333333,3,18,NA
"1",20000,107000,146400,0.1,0,2,234.33333333,2,32,NA
"1",20000,77900,105400,4,0,0,110.6,0,17,NA
"0",20000,23140,47548,1,NA,NA,322.00459581,NA,24,35.459509616
"0",20000,27782,58313,16,0,0,185.17063715,1,20,38.68480699
"0",20000,NA,78232,2,0,0,399.74188176,0,23,23.948854331
"0",20000,22036,51068,25,0,2,210.71986666,0,25,29.16004451
"0",20000,28440,91704,10,0,0,143.63743879,0,20,30.206893343
"0",20000,9722,173518,21,0,0,89.211954836,2,20,31.120877405
"0",20000,105422,146613,NA,NA,NA,NA,NA,NA,38.039855031
"0",20000,NA,26507,7,0,0,92.426673817,1,19,20.683740382
"0",20000,NA,130063,2,0,0,323.90195474,2,21,32.314419378
"0",20000,129682,180746,24,NA,4,322.20025857,0,27,30.891171386
"0",20100,78915,119400,18,0,0,232.82670618,4,30,36.648679723
"0",20100,74013,106578,13,1,0,164.44581132,0,27,33.916244151
"0",20100,14749,74584,NA,0,0,252.60593155,0,22,38.801877068
"0",20100,38614,56295,3,1,NA,132.61652146,NA,11,25.792653495
"0",20100,20153,94279,21,0,0,227.18251723,2,40,36.696630096
"0",20100,NA,22971,5,0,0,102.72665449,1,18,18.507802639
"0",20100,70491,100797,NA,2,0,247.03727185,2,14,40.272149382
"1",20100,16755,29412,3,1,0,62.050110801,2,21,58.132182899
"1",20100,54098,88939,NA,NA,NA,NA,NA,NA,NA
"0",20100,62661,87329,18,0,0,198.34134329,0,22,32.83817817
"0",20100,36486,46883,3,0,NA,117.78337902,NA,10,24.851456756
"0",20100,54257,68830,10,0,0,201.05642041,0,41,37.180181309
"0",20100,45764,79967,NA,NA,NA,NA,NA,NA,38.647727907
"0",20100,59726,79982,8,1,0,74.210758656,2,28,36.846921785
"0",20100,57192,82870,5,NA,NA,91.701436768,0,7,36.635230799
"0",20100,104183,139637,10,0,0,162.00418077,1,23,34.624202813
"0",20100,72775,102308,8,0,0,206.47884516,2,13,32.782971421
"0",20100,171132,201214,11,0,0,250.92306961,0,38,25.965532663
"0",20100,137009,286955,3,0,0,196.98411618,0,14,30.08535009
"0",20100,84965,110676,18,0,0,244.02972997,5,30,38.627830219
"0",20200,105278,180304,6,0,0,218.65781872,3,24,41.80676309
"0",20200,9297,26699,NA,0,0,55.705497287,2,18,41.718958392
"0",20200,88020,139200,10,0,0,99.04640244,3,15,39.916957294
"0",20200,25956,92553,7,0,0,156.2693203,0,21,28.290439504
"0",20200,125647,166423,1,NA,0,395.14876133,NA,51,36.132509986
"0",20200,61303,97780,17,0,1,632.1031857,1,24,20.737039009
"0",20200,NA,72469,8,0,0,120.30325703,2,5,20.505771156
"0",20200,137000,174685,6,NA,NA,183.66666667,5,43,NA
"0",20200,35819,49843,4,0,NA,121.10222953,NA,11,27.037512902
"0",20200,51588,121752,14,0,0,253.24896672,0,20,26.43068063
"0",20200,153084,196968,6,0,0,NA,1,16,32.011799943
"0",20200,45088,65211,10,0,2,118.56966954,1,22,43.454512149
"1",20200,33000,62400,1,0,0,123.8,2,2,NA
"0",20200,61477,98143,1,0,0,156.92908886,0,21,36.099868346
"0",20200,51449,69060,2,0,0,216.21808098,0,12,33.333582017
"0",20200,NA,68031,6,0,0,120.59346503,1,4,18.320487992
"0",20200,34676,62987,1,0,0,112.79908664,0,17,22.093045945
"0",20200,59347,97816,18,0,0,618.73589016,1,24,21.668642273
"0",20200,41479,70102,5,0,0,172.91171488,2,26,33.834671174
"1",20200,82181,119535,41,0,0,105.21929675,3,28,52.734860612
"0",20200,130401,171686,7,0,0,178.94254482,0,38,20.327137907
"0",20300,59809,107994,15,0,3,263.99129317,0,36,26.50856379
"0",20300,90048,129230,13,NA,NA,134.94259728,NA,25,30.236554055
"0",20300,71387,107363,4,0,0,219.87473017,0,13,29.567221404
"0",20300,37056,55027,NA,0,0,223.55369158,0,13,40.326049305
"0",20300,82996,118224,11,0,0,287.61160487,1,16,34.187083047
"0",20300,36360,57905,NA,0,0,214.97048428,0,12,39.263094236
"0",20300,153896,200279,7,0,0,NA,2,16,29.075187648
"0",20300,21281,90551,22,0,0,219.08822376,2,41,37.15549756
"1",20300,63803,89079,21,0,4,323.80857327,4,28,45.875916904
"0",20300,37388,55703,NA,0,0,222.733567,0,12,39.814736842
"1",20300,77325,133075,19,1,0,166.12608913,4,21,40.736021938
"1",20300,180254,220843,11,0,0,217.12816724,0,25,41.563100649
"1",20300,66667,92158,9,3,1,174.89210564,2,64,40.545680998
"0",20300,94781,125948,12,NA,NA,148.65568751,NA,24,33.183677311
"0",20300,13838,30813,0,0,0,39.645887291,1,3,29.98518301
"0",20400,173975,219297,12,0,0,198.55724049,0,32,40.784899297
"0",20400,29985,54038,15,0,0,177.59367277,1,20,35.554303677
"0",20400,86559,123114,9,0,0,280.79322574,2,16,34.439171107
"0",20400,99781,128452,23,0,0,265.95084552,2,16,33.79937887
"0",20400,NA,94446,6,0,0,184.82428996,1,16,40.775864346
"0",20400,153958,195834,9,0,0,NA,1,15,31.134624378
"0",20400,44746,63433,5,0,0,176.32849657,2,26,36.676878306
"1",20400,19265,43962,5,2,0,177.90470706,1,15,35.404638874
"0",20400,68928,98587,13,0,0,153.57813544,0,13,36.176091839
"0",20400,38267,68684,12,0,1,121.45336289,0,22,42.206433219
"0",20400,81823,114832,18,0,0,234.39204154,4,31,35.205818844
"0",20400,132443,204082,13,0,0,187.01869159,0,22,36.821887439
"0",20400,76305,103430,8,0,0,68.441583027,0,16,31.515593407
"0",20400,83188,113181,25,NA,0,321.56093961,1,42,37.69667921
"0",20400,52109,100316,0,0,4,166.93819992,0,46,35.526227509
"0",20400,41985,100096,4,0,0,141.03308812,0,14,32.930781881
"0",20400,60393,98247,3,0,0,149.57119967,0,22,34.342249385
"0",20500,82638,109915,NA,0,0,176.3666652,1,25,37.864832833
"0",20500,93761,94895,1,1,0,118.27605096,0,20,33.70161545
"0",20500,64123,103728,8,NA,1,112.58226686,1,17,35.846272817
"1",20500,25984,95541,28,1,5,248.40487821,0,21,17.805848892
"0",20500,37437,65004,1,0,0,120.42671611,0,17,22.52545512
"0",20500,86236,138729,11,0,0,97.862172571,3,14,38.699441104
"1",20500,113963,131135,3,1,0,243.68060389,1,26,143.94960495
"0",20500,NA,130396,0,0,0,305.65642242,3,21,31.582252776
"0",20500,173061,220886,13,0,0,213.91435993,1,32,43.79573429
"0",20500,47130,66415,4,0,0,170.9255245,2,26,33.582415749
"0",20500,41899,65418,12,0,2,113.48245982,1,22,43.206598833
"0",20500,169689,198931,9,0,0,258.62004189,1,37,26.366126268
"0",20500,67852,97944,14,0,0,141.00534478,0,14,36.609389404
"0",20500,59969,90311,5,NA,NA,151.57534173,NA,15,36.50493346
"0",20500,53438,118731,14,0,0,258.52106943,0,20,26.146927186
"0",20500,183000,230000,2,0,0,288.86666667,1,27,NA
"0",20500,89269,132500,NA,0,0,203.9,0,21,NA
"1",20500,52031,64975,2.5,1,3,105.53333333,2,33,NA
"0",20500,87892,136867,10,0,0,96.929644692,3,15,40.162919392
